Km Atual,Km Troca,Fe,Cr,Pb,Cu,Sn,Al,Ni,Ag,Si,B,Na,Mg,Ca,Ba,P,Zn,Mo,Ti,V,K,Oxi,Nit,Sul,Ful,Agu,Gli,Dil,DiagComb,DiagCont,DiagCorr
311446.38254774135,14596.787985637893,174.48509808951292,3.0,33.41700987308024,13.24254904475645,5.655318630594556,14.034044108216332,0.3446813694054438,0.0,26.829779458918342,7.208504936540118,170.65968072811597,422.84286575148263,1611.467893319986,0.0,943.9235530193624,1209.6725234001217,21.553186305945562,0.0,0.0,7.621274522378225,0.12655318630594556,0.16655318630594557,0.2927659315297278,1.680723285036748,0.1,0.08,2.0,1,1,1
445500.51510932494,10982.93367523409,228.9734804104953,19.500268953894633,27.67461001685278,16.700053790778927,11.700053790778927,14.924744493800098,1.1499731046105368,0.0,19.924744493800098,0.0,229.3502958492841,607.6020440495993,1088.8245831214633,0.0,967.3264657987257,1211.276654066452,13.79967725532644,0.0,0.0,5.574986552305268,0.07874932761526343,0.10299946209221074,0.24275040343084195,1.3395018826772624,0.1,0.08,2.0,1,1,2
356650.4930750446,7509.115822277206,193.91836776867888,7.6367705161701265,24.72645896765975,13.364124619404151,6.45470820646805,12.182062309702076,1.0,0.0,19.728249238808303,0.0,328.8259939104664,806.9085212773618,1324.2726458967659,0.0,1271.0080562201683,1718.571250725186,6.999104864425723,0.0,0.0,7.182062309702076,0.12636770516170126,0.21,0.266376656517444,2.0781346201242656,0.1,0.08,2.0,2,1,1
343840.4133198337,10159.360058919721,181.72121980415008,7.397082214968521,19.862776286624698,10.191246644905567,5.931388143312348,10.862776286624696,0.465694071656174,0.0,16.588328859874085,0.0,183.48779700163186,424.03987309085204,1810.2183947928818,0.0,943.2208635796995,1292.600614718271,9.343059283438262,0.0,0.0,3.725552573249392,0.10794164429937045,0.1725985850159322,0.2672555257324939,1.8291679921815496,0.1,0.08,2.0,2,1,1
188460.1523266024,14497.467965075472,134.1837497583147,13.18138894259674,23.46538570997228,11.474938247734782,8.26253087613261,6.778040090635326,0.0,0.0,17.859182024171194,4.778040090635326,152.60384287008316,409.0120226283712,1481.6371128399157,0.0,903.8258027794478,1138.3413119939505,10.859182024171194,0.0,0.0,6.737469123867391,0.08474938247734783,0.12474938247734782,0.27606203685801084,1.6129354930513804,0.1,0.08,2.0,1,1,0
357195.7266969178,7522.498724348546,192.037170683435,7.554261872080482,24.891476255839034,13.265114246496578,6.421704748832193,12.13255712324829,1.0,0.0,19.530228492993157,0.0,327.2418279439453,807.0240333790873,1324.2891476255838,0.0,1269.3743850671935,1713.3402026899025,7.180623881422939,0.0,0.0,7.132557123248289,0.12554261872080483,0.21,0.26373637990657545,2.087705622838664,0.1,0.08,2.0,2,1,1
367049.09257278225,7764.352170834007,158.04050866205083,6.0631802044759135,27.873639591048175,11.475816245371096,5.825272081790365,11.237908122685548,1.0,0.0,15.951632490742192,0.0,298.61305992593753,809.1115477137337,1324.5873639591048,0.0,1239.8509680486231,1618.8056249637727,10.461003550152991,0.0,0.0,6.237908122685548,0.11063180204475914,0.21,0.21602176654322922,2.2606710962807943,0.1,0.08,2.0,2,1,1
344842.706913659,9402.322002248275,193.13173014847223,7.819693709202675,20.426258278936903,11.459081127608027,6.2131291394684505,11.426258278936901,0.6065645697342251,0.0,18.2787748368107,0.0,228.70722688468626,524.4805382205026,1682.0262415418551,0.0,1036.7588743035255,1427.6954223751218,7.9343543026577485,0.0,0.0,4.852516557873801,0.11639387418405352,0.18245951988139578,0.278525165578738,1.8531159768548182,0.1,0.08,2.0,2,1,1
312241.0415788557,14567.911947010338,190.79827157419868,3.850311823909012,36.1841624866273,21.654229334272053,7.025645600749885,16.045308329895228,0.3348533175045335,0.0,28.847886250031824,7.316613507450132,132.25158402512363,316.7498175987521,1749.6236030657283,0.0,894.675876538369,1154.6743245502141,25.39283885015432,0.0,0.0,8.000711459545471,0.14025645600749886,0.1751545850640448,0.31366481789858963,1.720397457225954,0.1,0.08,2.0,1,1,1
476798.14757265185,11112.710432803384,189.9712636041373,5.797126360413729,24.80670515903463,8.40095787986209,5.59904212013791,10.80191575972418,1.5990421201379097,0.0,12.603831519448361,0.0,191.35613441752074,468.5172551255287,766.3509778118788,0.0,733.7088310979468,961.8668812751916,15.787547561792827,0.0,0.0,5.198084240275819,0.13396168480551637,0.1659904212013791,0.19212452438207175,0.8550632466469202,0.1,0.08,5.983630098917099,1,1,1
335185.69277198886,9945.801700356868,400.7852752137871,12.072624751677397,45.76057029338238,64.99121187343756,14.542696038350194,38.49560593671878,0.0,0.0,40.49560593671878,0.0,115.54667523681076,251.62327918694868,2825.647154377712,26.025534650045984,1118.9424623125235,1438.5146721993801,56.508373261741774,0.0,0.0,0.8675178216681995,0.1927773168168659,0.20940142573345596,0.4035035643336399,1.96687945541705,0.1,0.08,2.0,2,1,2
345405.7990701693,8977.015291203128,199.54219602019847,8.057118371118463,20.742824494824617,12.171355113355386,6.371412247412308,11.742824494824616,0.685706123706154,0.0,19.22847348447385,0.0,254.11166570967544,580.9084662024878,1610.0074274273998,0.0,1089.3088661408863,1503.5921726342017,7.14293876293846,0.0,0.0,5.485648989649232,0.12114236742236925,0.18799942865943078,0.2848564898964923,1.8665700410300463,0.1,0.08,2.0,2,1,1
561545.9803145092,17136.784587315684,176.79488055038382,8.01326350521212,20.36428151216161,12.688772508686865,6.675509003474746,24.63571848783839,1.337754501737373,0.0,20.98673649478788,0.0,190.23257622238376,564.664569904121,1705.175803152162,0.0,995.4722490785452,1197.3467106602018,7.642350240444448,0.0,0.0,7.344386254343433,0.0701326350521212,0.0800663175260606,0.1502652701042424,0.5044386254343433,0.1,0.08,2.0,0,1,1
360686.3369571086,8717.297702101365,253.05303351351205,7.885949245050481,39.771898490100966,37.06518899203125,9.749493521728365,24.248480565185098,0.5682278616610577,0.0,25.680252703524037,0.0,202.43784987759855,580.5701338503269,2011.9494720972573,12.953164150168272,1196.4093671699663,1505.7026576718968,35.725062640269236,0.0,0.0,3.2729114466442306,0.14181265660067308,0.21431772138338942,0.27089619873490384,2.2841139308305287,0.1,0.08,2.0,2,1,1
336328.9584139839,10527.183010262093,345.8223663246313,10.772826230650063,39.81863419725743,52.36459766917205,12.500155505307243,32.18229883458602,0.0,0.0,34.18229883458602,0.0,98.09223795444372,217.45714663423024,2699.009641329049,20.454969559928845,1015.1442661333408,1311.6914736477133,47.40978361455045,0.0,0.0,0.6818323186642948,0.16863820142635833,0.19454658549314358,0.36636646373285897,1.9204580796660737,0.1,0.08,2.0,2,1,1
362797.3117156312,7659.991095952814,172.71025285003603,6.7065900372822815,26.58681992543544,12.247908044738736,6.082636014912913,11.623954022369368,1.0,0.0,17.495816089477472,0.0,310.9665287158198,808.2107739478048,1324.4586819925437,0.0,1252.5904827381892,1659.5978083636967,9.045501917978982,0.0,0.0,6.623954022369368,0.11706590037282281,0.21,0.236610881193033,2.186035555675255,0.1,0.08,2.0,2,1,1
351919.46898554737,8988.369645945979,315.3314340197118,9.589613696587861,43.17922739317572,49.369432253134555,11.831750073607386,30.495250220822157,0.37893181149023764,0.0,32.116318409331924,0.0,177.64006730522112,479.1074509587674,2313.119487919032,18.63204565529287,1195.2735908689415,1513.4637957289003,44.81127304846859,0.0,0.0,2.5157272459609508,0.16452818262117147,0.21621068188509762,0.32389909278273343,2.1894659057451187,0.1,0.08,2.0,2,1,1
363256.0555638146,7671.251083873176,171.12746786492957,6.637169643198665,26.72566071360267,12.164603571838398,6.054867857279466,11.5823017859192,1.0,0.0,17.329207143676797,0.0,309.6336571494144,808.3079624995219,1324.4725660713602,0.0,1251.2159589353334,1655.1965553787954,9.198226784962937,0.0,0.0,6.582301785919199,0.11637169643198667,0.21,0.23438942858235728,2.194088321388955,0.1,0.08,2.0,2,1,1
308050.67535700835,14734.778930865186,156.66662448054197,4.7948750399583115,35.017083200138956,11.81195824009727,7.196583359972208,16.589750079916623,0.598291679986104,0.0,26.615374880125064,5.017083200138961,57.52129072098662,119.27333120222337,2538.9159761414207,0.0,946.1112939176516,1213.6412527970817,19.017083200138963,0.0,0.0,11.991458399930519,0.2077779183981935,0.24777791839819352,0.3219658335997221,1.8138462511987494,0.1,0.08,2.0,1,1,0
307100.88209039,14324.093432176121,179.13180988452177,3.0870627556343027,37.79291236717417,15.59202376895117,5.981651504481761,13.681897327121701,0.15764890453312455,0.0,29.826804494398598,9.26586205013563,128.59173948814237,299.80629681975324,1694.4432332640906,0.0,885.4916091433738,1138.3740603087542,23.80658707945969,0.0,0.0,8.404229484121222,0.1298165150448176,0.1692941385110118,0.30420706090856703,1.7275715132052907,0.1,0.08,2.0,1,1,1
344603.23063129507,9481.886734764375,234.2905008171106,8.539471318012009,26.649974312562776,23.148921462228614,7.983765061810549,17.330542607369313,0.4878362474899872,0.0,22.74568291090717,0.0,203.4808212264986,475.6086676589612,1921.3422772106912,5.772100743708862,1060.1136990842574,1428.0738718954356,19.14529612206931,0.0,0.0,3.932576779249514,0.1315740020922374,0.1895408059741894,0.29884002162157736,1.912452869637714,0.1,0.08,2.0,2,1,1
446901.1647601593,10713.854131784845,219.07891861102746,21.251518829906644,25.135297696635366,17.05030376598133,12.05030376598133,13.26105711158869,0.9748481170093356,0.0,18.261057111588688,0.0,231.2766707128973,620.9115431072905,1086.1101458136447,0.0,976.8707776229912,1222.0468408039258,11.698177404112027,0.0,0.0,5.487424058504668,0.0743712029252334,0.0994969623401867,0.24537727824485997,1.3517606318093465,0.1,0.08,2.0,1,1,2
481817.4353096032,10720.662426065659,200.70785120147508,6.569283733825028,21.784641866912512,8.0,5.784641866912515,10.646074399262458,1.5692837338250283,0.0,11.861432532349944,0.0,151.41225970432333,353.43368068420585,595.8592329024406,0.0,562.9845078561792,764.3950462111892,19.061776802212627,0.0,0.0,6.215358133087485,0.16292148798524916,0.16784641866912514,0.12923209334562571,0.7050406423298556,0.1,0.08,7.217868414968219,1,1,1
318048.0579831968,14773.58686845637,219.18648285047897,5.480157142435378,37.52778000059047,36.3372885679701,9.472219999409528,20.440471427306132,0.4960314284870756,0.0,30.015874286051694,5.543654286642169,95.53571714361632,221.94443999881906,1947.8292313930588,0.0,851.944439998819,1112.8015714243538,30.952377141844906,0.0,0.0,8.007937143025847,0.16472219999409532,0.18984125713948302,0.3447221999940953,1.7550396857151294,0.1,0.08,2.0,1,1,1
335513.5583438981,10112.530156690755,385.02301936107847,11.699868701106585,44.0565426336301,61.370153096463966,13.956936530310347,36.68507654823198,0.0,0.0,38.68507654823198,0.0,110.54109398628842,241.82512014337306,2789.3300648792415,24.42800871902822,1089.175229131226,1402.1443318365425,53.89908090774609,0.0,0.0,0.8142669573009407,0.18585470444912228,0.20514135658407526,0.3928533914601881,1.9535667393252352,0.1,0.08,2.0,2,1,2
442303.87670954014,11597.041564865161,251.55538458501894,15.503471754863904,33.46996595544734,15.900694350972781,10.900694350972781,18.72170183287929,1.5496528245136096,0.0,23.72170183287929,0.0,224.9538189303503,577.2263853369656,1095.019618779961,0.0,945.5439210640083,1186.696351292413,18.595833894163317,0.0,0.0,5.774826412256805,0.08874132061284024,0.11099305649027219,0.23675520763229588,1.3115243022840475,0.1,0.08,2.0,1,1,2
344764.2434728402,9461.585885728338,192.23847101898113,7.786610037740042,20.38214671698672,11.359830113220125,6.1910733584933615,11.382146716986723,0.5955366792466806,0.0,18.146440150960167,0.0,225.16727403818447,516.6176523028834,1692.0616218855207,0.0,1029.436355019796,1417.1196753975667,8.044633207533193,0.0,0.0,4.764293433973445,0.11573220075480084,0.18168756754726764,0.27764293433973447,1.8512412354719356,0.1,0.08,2.0,2,1,1
344211.8120763286,9878.840464063274,185.94937149439428,7.553680425718307,20.07157390095774,10.661041277154919,6.035786950478871,11.071573900957741,0.5178934752394354,0.0,17.214721702873227,0.0,200.24380555185877,461.25804784571744,1762.716937532114,0.0,977.8812675589851,1342.6598427546185,8.821065247605645,0.0,0.0,4.143147801915483,0.11107360851436614,0.1762525432667605,0.27143147801915485,1.8380418907907041,0.1,0.08,2.0,2,1,1
345107.1014360601,9202.623314492337,196.14170292633435,7.931174182456828,20.574898909942437,11.79352254737048,6.2874494549712185,11.574898909942437,0.643724727485609,0.0,18.72469672982731,0.0,240.63563752288053,550.9757306972392,1648.2104979880958,0.0,1061.4332190504444,1463.3320136586992,7.562752725143909,0.0,0.0,5.149797819884872,0.11862348364913655,0.18506073092399264,0.2814979781988487,1.8594332036725534,0.1,0.08,2.0,2,1,1
345950.5171351439,8565.586636083846,205.74348389974105,8.28679569999041,21.049060933320547,12.86038709997123,6.524530466660273,12.049060933320545,0.7622652333301365,0.0,20.14718279996164,0.0,278.68713989897384,635.4951113643874,1540.3386376695755,0.0,1140.1441149312107,1577.0123587636008,6.377347666698634,0.0,0.0,6.098121866641092,0.1257359139998082,0.19335856633310955,0.2909812186664109,1.879585089666123,0.1,0.08,2.0,2,1,2
451085.8358312797,12713.89826654759,227.09584117729628,7.673056078486417,34.771945266192944,12.148333781559787,7.623611484633156,17.771945266192944,1.5247222969266312,0.0,21.821389860046207,0.0,252.79416151206246,661.3441480652689,1165.6872122118314,0.0,1042.6710919867824,1322.9708075603123,16.3955567508261,0.0,0.0,5.049444593853262,0.1047527770307337,0.13901110812293477,0.24901110812293478,1.3940666487376085,0.1,0.08,2.0,1,1,1
478298.12424930657,11637.908276538565,197.60492972275404,6.059209538799376,22.16617336920801,8.074890423506861,5.567049981153119,11.223959633033783,1.2089903858130984,0.0,12.731800075387525,0.0,180.4581712817408,461.0868980988547,749.8979017165128,0.0,701.8837766689894,941.7656024948452,16.80388813635062,0.0,0.0,6.208278748326297,0.16848795878012673,0.16567049981153117,0.131832775288891,0.9836700157084437,0.1,0.08,5.770882374668236,1,1,1
344840.7881791396,9403.7712333526,193.10988650882757,7.818884685512132,20.425179580682844,11.456654056536397,6.212589790341421,11.425179580682842,0.6062948951707108,0.0,18.27553874204853,0.0,228.62066134979816,524.2882602567169,1682.2716453946532,0.0,1036.579810393352,1427.4368044687114,7.937051048292893,0.0,0.0,4.850359161365686,0.11637769371024265,0.18244064266194976,0.2785035916136569,1.8530701321790208,0.1,0.08,2.0,2,1,1
358600.9406329582,8781.778248301855,267.8673489464458,8.291204074522836,40.58240814904567,39.992029427109365,10.244804979972354,25.734414939917063,0.5231995472752405,0.0,27.211215392641822,0.0,196.5391406930565,556.434957339529,2083.5895202850925,14.304013581742785,1196.1391972836514,1507.5488185617153,37.88642173078845,0.0,0.0,3.092798189100962,0.14721605432697113,0.2147680045272476,0.28350412676293263,2.2615997736376205,0.1,0.08,2.0,2,1,1
307572.83097369445,14671.375630813829,158.98625740925021,4.616441737749985,35.611860874166716,12.228302611916702,7.077627825166657,16.23288347549997,0.5388139125833283,0.0,27.150674786750045,5.611860874166717,61.74421220658369,128.78977398666746,2459.39420112391,0.0,936.0595512265825,1201.150921642499,19.611860874166716,0.0,0.0,11.694069562916642,0.20004580863583268,0.2400458086358327,0.3207762782516666,1.8084932521324997,0.1,0.08,2.0,1,1,0
337672.2856685352,11210.30102780311,281.2414231141102,9.245574195266121,32.836910606930836,37.52843503972803,10.100188021132475,24.764217519864015,0.0,0.0,26.764217519864015,0.0,77.58342490785934,177.31223598985233,2550.2116573102135,13.90960369399766,893.182282164823,1162.67531076668,36.719019366862845,0.0,0.0,0.4636534564665887,0.14027494934065654,0.1770922765173271,0.3227306912933178,1.8659133641166472,0.1,0.08,2.0,2,1,1
350964.1304434698,9017.908755747872,322.1180032409567,9.775264526348359,43.55052905269671,50.710243801404815,12.058656643314661,31.17596992994398,0.358303941516849,0.0,32.81766598842714,0.0,174.93781633870722,468.0509126530311,2345.9384290466933,19.25088175449453,1195.149823649101,1514.309538397809,45.801410807191246,0.0,0.0,2.4332157660673963,0.16700352701797813,0.2164169605848315,0.32967489637528224,2.179151970758425,0.1,0.08,2.0,2,1,1
307449.81656383583,14655.0533304766,159.58341473866096,4.570506558564541,35.764978138118195,12.335484696682737,7.04700437237636,16.141013117129084,0.5235021861881805,0.0,27.288480324306377,5.764978138118195,62.831344780639185,131.23965020989112,2438.9224229335973,0.0,933.4718694658025,1197.9354590995179,19.764978138118195,0.0,0.0,11.617510930940902,0.19805528420446347,0.23805528420446345,0.3204700437237636,1.8071151967569363,0.1,0.08,2.0,1,1,0
337328.8142468869,11035.63657739205,297.7539358326264,9.63607280685265,34.622047117040694,41.32185012371147,10.71382869648274,26.660925061855735,0.0,0.0,28.660925061855735,0.0,82.82726340630704,187.57677092298397,2588.25737918193,15.58316917222565,924.3663855758047,1200.7768181543372,39.45250964796856,0.0,0.0,0.5194389724075217,0.1475270664129778,0.18155511779260172,0.3338877944815043,1.8798597431018804,0.1,0.08,2.0,2,1,1
486906.86589731165,11162.12589389566,198.54361060333923,6.606873771409154,21.410135035642064,7.917199610513156,5.7827367883328655,11.396993140383,1.6482739661525767,0.0,12.117454015129068,0.0,137.436792179728,307.42455205092267,620.7299363973959,0.0,520.3389729814761,705.9934649613703,19.541433431916865,0.0,0.0,6.051662432693446,0.1530997459616067,0.16410135035642065,0.130378845258946,0.5842780196485753,0.1,0.08,7.480510937457318,1,1,1
